연도,시도,,,,,,,,,,,,,,,,,,
2019,울산,,,,,,,,,,,,,,,,,,
2019,강원,,,,,,,,,,,,,,,,,,
2019,강원,,,,,,,,,,,,,,,,,,
2019,충남,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2019,강원,,,,,,,,,,,,,,,,,,
2019,전남,,,,,,,,,,,,,,,,,,
2019,강원,,,,,,,,,,,,,,,,,,
2019,강원,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2019,전북,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,부산,,,,,,,,,,,,,,,,,,
2019,경남,,,,,,,,,,,,,,,,,,
2019,경남,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,강원,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2019,경남,,,,,,,,,,,,,,,,,,
2019,충남,,,,,,,,,,,,,,,,,,
2019,전남,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,전북,,,,,,,,,,,,,,,,,,
2019,충남,,,,,,,,,,,,,,,,,,
2019,경남,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2019,경남,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,인천,,,,,,,,,,,,,,,,,,
2019,충남,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2019,인천,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,충남,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,강원,,,,,,,,,,,,,,,,,,
2019,강원,,,,,,,,,,,,,,,,,,
2019,충남,,,,,,,,,,,,,,,,,,
2019,강원,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,강원,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,강원,,,,,,,,,,,,,,,,,,
2019,강원,,,,,,,,,,,,,,,,,,
2019,인천,,,,,,,,,,,,,,,,,,
2019,충남,,,,,,,,,,,,,,,,,,
2019,충남,,,,,,,,,,,,,,,,,,
2019,전북,,,,,,,,,,,,,,,,,,
2019,세종,,,,,,,,,,,,,,,,,,
2019,충남,,,,,,,,,,,,,,,,,,
2019,충남,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2019,서울,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2019,울산,,,,,,,,,,,,,,,,,,
2019,전북,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2019,강원,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,충남,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2019,인천,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,충남,,,,,,,,,,,,,,,,,,
2019,전북,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2019,강원,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,대구,,,,,,,,,,,,,,,,,,
2019,강원,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2019,강원,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2019,울산,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,강원,,,,,,,,,,,,,,,,,,
2019,전남,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,충남,,,,,,,,,,,,,,,,,,
2019,울산,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2019,경남,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,충남,,,,,,,,,,,,,,,,,,
2019,경남,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,충북,,,,,,,,,,,,,,,,,,
2019,전남,,,,,,,,,,,,,,,,,,
2019,강원,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2019,대전,,,,,,,,,,,,,,,,,,
2019,부산,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2019,강원,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,강원,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2019,전남,,,,,,,,,,,,,,,,,,
2019,인천,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2019,전북,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,울산,,,,,,,,,,,,,,,,,,
2019,강원,,,,,,,,,,,,,,,,,,
2019,인천,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,충남,,,,,,,,,,,,,,,,,,
2019,충북,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,울산,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,강원,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,강원,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,강원,,,,,,,,,,,,,,,,,,
2019,충북,,,,,,,,,,,,,,,,,,
2019,전북,,,,,,,,,,,,,,,,,,
2019,강원,,,,,,,,,,,,,,,,,,
2019,전남,,,,,,,,,,,,,,,,,,
2019,경남,,,,,,,,,,,,,,,,,,
2019,충남,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,전북,,,,,,,,,,,,,,,,,,
2019,충남,,,,,,,,,,,,,,,,,,
2019,부산,,,,,,,,,,,,,,,,,,
2019,강원,,,,,,,,,,,,,,,,,,
2019,강원,,,,,,,,,,,,,,,,,,
2019,강원,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,인천,,,,,,,,,,,,,,,,,,
2019,강원,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2019,강원,,,,,,,,,,,,,,,,,,
2019,강원,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,경남,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,충북,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,충북,,,,,,,,,,,,,,,,,,
2019,서울,,,,,,,,,,,,,,,,,,
2019,강원,,,,,,,,,,,,,,,,,,
2019,충남,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,충북,,,,,,,,,,,,,,,,,,
2019,전북,,,,,,,,,,,,,,,,,,
2019,전북,,,,,,,,,,,,,,,,,,
2019,충남,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,강원,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,충남,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,충남,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,광주,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2019,대전,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2019,대구,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,강원,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,충남,,,,,,,,,,,,,,,,,,
2019,경남,,,,,,,,,,,,,,,,,,
2019,강원,,,,,,,,,,,,,,,,,,
2019,대전,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,부산,,,,,,,,,,,,,,,,,,
2019,강원,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2019,충북,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2019,부산,,,,,,,,,,,,,,,,,,
2019,충남,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,충남,,,,,,,,,,,,,,,,,,
2019,서울,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,강원,,,,,,,,,,,,,,,,,,
2019,충북,,,,,,,,,,,,,,,,,,
2019,대전,,,,,,,,,,,,,,,,,,
2019,부산,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,전북,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,충북,,,,,,,,,,,,,,,,,,
2019,강원,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,충남,,,,,,,,,,,,,,,,,,
2019,충북,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,서울,,,,,,,,,,,,,,,,,,
2019,경남,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,강원,,,,,,,,,,,,,,,,,,
2019,부산,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2019,대구,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2019,경남,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2019,부산,,,,,,,,,,,,,,,,,,
2019,부산,,,,,,,,,,,,,,,,,,
2019,충남,,,,,,,,,,,,,,,,,,
2019,전남,,,,,,,,,,,,,,,,,,
2019,대구,,,,,,,,,,,,,,,,,,
2019,경남,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2019,부산,,,,,,,,,,,,,,,,,,
2019,강원,,,,,,,,,,,,,,,,,,
2019,충북,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,강원,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,강원,,,,,,,,,,,,,,,,,,
2019,경남,,,,,,,,,,,,,,,,,,
2019,충남,,,,,,,,,,,,,,,,,,
2019,강원,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,충남,,,,,,,,,,,,,,,,,,
2019,강원,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2019,충남,,,,,,,,,,,,,,,,,,
2019,경남,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,전남,,,,,,,,,,,,,,,,,,
2019,경남,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2019,경남,,,,,,,,,,,,,,,,,,
2019,강원,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,전북,,,,,,,,,,,,,,,,,,
2019,충남,,,,,,,,,,,,,,,,,,
2019,경남,,,,,,,,,,,,,,,,,,
2019,전남,,,,,,,,,,,,,,,,,,
2019,경남,,,,,,,,,,,,,,,,,,
2019,경남,,,,,,,,,,,,,,,,,,
2019,충남,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2019,부산,,,,,,,,,,,,,,,,,,
2019,경남,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,경남,,,,,,,,,,,,,,,,,,
2019,인천,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,전남,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2019,경남,,,,,,,,,,,,,,,,,,
2019,인천,,,,,,,,,,,,,,,,,,
2019,강원,,,,,,,,,,,,,,,,,,
2019,전남,,,,,,,,,,,,,,,,,,
2019,전남,,,,,,,,,,,,,,,,,,
2019,울산,,,,,,,,,,,,,,,,,,
2019,대구,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,전북,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2019,전남,,,,,,,,,,,,,,,,,,
2019,경남,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,전남,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2019,세종,,,,,,,,,,,,,,,,,,
2019,전남,,,,,,,,,,,,,,,,,,
2019,경남,,,,,,,,,,,,,,,,,,
2019,전남,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,부산,,,,,,,,,,,,,,,,,,
2019,경남,,,,,,,,,,,,,,,,,,
2019,경남,,,,,,,,,,,,,,,,,,
2019,전북,,,,,,,,,,,,,,,,,,
2019,경남,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2019,대구,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2019,울산,,,,,,,,,,,,,,,,,,
2019,충남,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2019,전북,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2019,경남,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,경남,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,전남,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2019,강원,,,,,,,,,,,,,,,,,,
2019,전남,,,,,,,,,,,,,,,,,,
2019,전남,,,,,,,,,,,,,,,,,,
2019,경남,,,,,,,,,,,,,,,,,,
2019,서울,,,,,,,,,,,,,,,,,,
2019,인천,,,,,,,,,,,,,,,,,,
2019,경남,,,,,,,,,,,,,,,,,,
2019,경남,,,,,,,,,,,,,,,,,,
2019,세종,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2019,경남,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2019,경남,,,,,,,,,,,,,,,,,,
2019,강원,,,,,,,,,,,,,,,,,,
2019,서울,,,,,,,,,,,,,,,,,,
2019,경남,,,,,,,,,,,,,,,,,,
2019,인천,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,세종,,,,,,,,,,,,,,,,,,
2019,강원,,,,,,,,,,,,,,,,,,
2019,강원,,,,,,,,,,,,,,,,,,
2019,인천,,,,,,,,,,,,,,,,,,
2019,충북,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,대전,,,,,,,,,,,,,,,,,,
2019,충북,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,전북,,,,,,,,,,,,,,,,,,
2019,인천,,,,,,,,,,,,,,,,,,
2019,경남,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2019,강원,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,강원,,,,,,,,,,,,,,,,,,
2019,경남,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,경남,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2019,경남,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,충북,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,강원,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2019,경남,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,강원,,,,,,,,,,,,,,,,,,
2019,강원,,,,,,,,,,,,,,,,,,
2019,충북,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,강원,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2019,충남,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,경남,,,,,,,,,,,,,,,,,,
2019,강원,,,,,,,,,,,,,,,,,,
2019,강원,,,,,,,,,,,,,,,,,,
2019,경남,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,충북,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,경남,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2019,인천,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2019,인천,,,,,,,,,,,,,,,,,,
2019,전남,,,,,,,,,,,,,,,,,,
2019,경남,,,,,,,,,,,,,,,,,,
2019,충북,,,,,,,,,,,,,,,,,,
2019,부산,,,,,,,,,,,,,,,,,,
2019,인천,,,,,,,,,,,,,,,,,,
2019,강원,,,,,,,,,,,,,,,,,,
2019,강원,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,세종,,,,,,,,,,,,,,,,,,
2019,대전,,,,,,,,,,,,,,,,,,
2019,부산,,,,,,,,,,,,,,,,,,
2019,충남,,,,,,,,,,,,,,,,,,
2019,전북,,,,,,,,,,,,,,,,,,
2019,충북,,,,,,,,,,,,,,,,,,
2019,부산,,,,,,,,,,,,,,,,,,
2019,경남,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2019,경남,,,,,,,,,,,,,,,,,,
2019,전남,,,,,,,,,,,,,,,,,,
2019,전남,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,충북,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2019,전남,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2019,충북,,,,,,,,,,,,,,,,,,
2019,전남,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2019,경남,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,세종,,,,,,,,,,,,,,,,,,
2019,부산,,,,,,,,,,,,,,,,,,
2019,전남,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,인천,,,,,,,,,,,,,,,,,,
2019,경남,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,충남,,,,,,,,,,,,,,,,,,
2019,인천,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2019,전남,,,,,,,,,,,,,,,,,,
2019,울산,,,,,,,,,,,,,,,,,,
2019,경남,,,,,,,,,,,,,,,,,,
2019,경남,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,경남,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,강원,,,,,,,,,,,,,,,,,,
2019,강원,,,,,,,,,,,,,,,,,,
2019,전남,,,,,,,,,,,,,,,,,,
2019,경남,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,인천,,,,,,,,,,,,,,,,,,
2019,경남,,,,,,,,,,,,,,,,,,
2019,전남,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2019,강원,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,인천,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,대전,,,,,,,,,,,,,,,,,,
2019,부산,,,,,,,,,,,,,,,,,,
2019,강원,,,,,,,,,,,,,,,,,,
2019,인천,,,,,,,,,,,,,,,,,,
2019,전북,,,,,,,,,,,,,,,,,,
2019,부산,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2019,경남,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,강원,,,,,,,,,,,,,,,,,,
2019,경남,,,,,,,,,,,,,,,,,,
2019,전남,,,,,,,,,,,,,,,,,,
2019,강원,,,,,,,,,,,,,,,,,,
2019,강원,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,충북,,,,,,,,,,,,,,,,,,
2019,울산,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2019,인천,,,,,,,,,,,,,,,,,,
2019,충북,,,,,,,,,,,,,,,,,,
2019,경남,,,,,,,,,,,,,,,,,,
2019,강원,,,,,,,,,,,,,,,,,,
2019,충북,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,경남,,,,,,,,,,,,,,,,,,
2019,강원,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2019,경북,,,,,,,,,,,,,,,,,,
2019,경남,,,,,,,,,,,,,,,,,,
2019,전남,,,,,,,,,,,,,,,,,,
2019,전남,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,경기,,,,,,,,,,,,,,,,,,
2019,강원,,,,,,,,,,,,,,,,,,
