발생일시_년,발생일시_월,발생장소_시도,피해면적_합계
2014,3,경상북도,0.18
2014,3,경상북도,0.2
2014,3,충청남도,0.1
2014,3,전라남도,2
2014,3,경상북도,0.05
2014,3,전라남도,1.5
2014,3,경상북도,0.1
2014,3,경기도,0.05
2014,3,경상남도,0.1
2014,3,전라남도,1
2014,3,전라남도,0.1
2014,3,전라남도,0.3
2014,3,전라남도,0.3
2014,3,강원도,0.12
2014,3,경상남도,1
2014,3,경상북도,0.01
2014,3,경기도,0.04
2014,3,경상북도,11
2014,3,경상북도,0.15
2014,3,경상북도,0.03
2014,3,경기도,0.01
2014,3,전라남도,0.05
2014,3,강원도,0.2
2014,3,전라남도,1
2014,3,전라남도,0.2
2014,3,강원도,0.05
2014,3,전라남도,1.2
2014,3,전라북도,3
2014,3,강원도,2
2014,3,충청남도,0.1
2014,3,전라북도,0.3
2014,3,경상북도,0.02
2014,3,충청남도,0.05
2014,3,전라남도,0.05
2014,3,경상북도,0.03
2014,3,강원도,0.01
2014,3,충청남도,1.2
2014,3,경상북도,0.7
2014,3,충청북도,0.15
2014,3,경상북도,0.1
2014,3,전라남도,1.5
2014,3,전라북도,0.04
2014,3,경상북도,0.06
2014,3,충청북도,0.1
2014,3,전라북도,0.03
2014,3,강원도,0.06
2014,3,강원도,0.1
2014,3,경상북도,0.5
2014,3,경상북도,0.02
2014,3,충청남도,1.5
2014,3,경기도,0.03
2014,3,충청남도,0.66
2014,3,충청북도,0.01
2014,3,경기도,0.02
2014,3,경상북도,0.3
2014,2,경기도,0.2
2014,2,강원도,0.25
2014,2,충청남도,0.01
2014,2,전라북도,0.04
2014,2,경기도,0.5
2014,2,경상북도,0.1
2014,2,전라남도,0.1
2014,2,경상남도,0.02
2014,2,전라북도,0.2
2014,2,경상북도,0.01
2014,2,전라북도,0.05
2014,2,경상남도,0.15
2014,2,전라남도,0.5
2014,2,전라남도,0.1
2014,2,충청남도,0.01
2014,2,전라남도,1.5
2014,2,충청남도,0.1
2014,2,충청남도,1
2014,2,전라남도,0.3
2014,2,전라북도,0.1
2014,2,경기도,0.01
2014,2,경상북도,0.02
2014,2,경상남도,0.2
2014,2,경상남도,0.05
2014,2,전라남도,0.07
2014,2,경상남도,0.1
2014,2,전라남도,0.1
2014,2,경기도,0.06
2014,2,경상북도,0.05
2014,2,경상북도,0.02
2014,2,전라북도,0.02
2014,2,경상북도,0.01
2014,2,전라남도,0.1
2014,2,경상북도,0.1
2014,2,전라북도,0.2
2014,2,전라남도,0.2
2014,2,경상북도,0.01
2014,2,경상북도,0.01
2014,2,전라남도,1
2014,2,전라남도,0.5
2014,2,충청남도,0.03
2014,2,전라남도,0.15
2014,2,경상북도,0.1
2014,2,경상북도,0.01
2014,2,경상북도,0.05
2014,2,강원도,0.5
2014,2,경상북도,0.1
2014,2,전라북도,0.1
2014,2,경상북도,0.7
2014,2,경상북도,0.01
2014,2,경상북도,2.2
2014,2,경상북도,0.01
2014,2,경상북도,0.01
2014,2,경상북도,0.6
2014,1,경상북도,0.1
2014,1,경상북도,0.6
2014,1,경상북도,0.01
2014,1,경상북도,0.05
2014,1,경상북도,0.1
2014,1,전라남도,0.5
2014,1,경상북도,0.3
2014,1,경상북도,0.05
2014,1,경상북도,0.6
2014,1,경상북도,0.01
2014,1,경상북도,0.01
2014,1,경상북도,0.02
2014,1,경상북도,0.01
2014,1,경상북도,0.2
2014,1,경상남도,0.07
2014,1,경상북도,0.1
2014,1,경상남도,0.01
2014,1,경상북도,0.02
2014,1,경상남도,0.07
2014,1,경상남도,0.05
2014,1,경상남도,0.1
2014,1,경상남도,0.5
2014,1,경상북도,0.1
2014,1,경상북도,0.02
2014,1,경상북도,0.1
2014,1,경상북도,0.01
2014,1,강원도,0.02
2014,1,전라남도,0.2
2014,1,경상북도,0.01
2014,1,전라북도,0.1
2014,1,전라남도,0.1
2014,1,강원도,0.2
2014,1,강원도,0.1
2014,1,경상북도,0.2
2014,1,경상북도,0.1
2014,1,경상남도,0.16
2014,1,경상남도,0.5
2014,1,경상북도,0.1
2014,1,경상남도,0.01
2014,1,강원도,0.15
2014,1,경상북도,0.1
2014,1,경상북도,0.02
2014,1,경상북도,0.1
2014,1,전라남도,0.7
2014,1,경상남도,0.63
2014,1,경상북도,0.2
2014,1,경상남도,0.3
2014,1,경상남도,0.3
2014,1,경상남도,0.07
2013,12,경상남도,0.3
2013,12,전라남도,0.5
2013,12,전라북도,0.2
2013,12,전라남도,0.5
2013,12,경상남도,0.5
2013,12,경기도,0.1
2013,12,경상남도,0.03
2013,12,경상남도,0.25
2013,12,강원도,0.01
2013,12,경상북도,0.15
2013,12,강원도,0.03
2013,11,경상북도,0.05
2013,11,경상남도,0.01
2013,11,강원도,0.05
2013,11,경상북도,0.1
2013,11,경상북도,0.01
2013,11,경상북도,0.01
2013,11,강원도,0.01
2013,11,경상북도,0.1
2013,11,경상남도,0.01
2013,10,경상남도,0.02
2013,10,전라북도,0.1
2013,10,강원도,0.05
2013,10,경상남도,0.1
2013,10,충청남도,0.01
2013,10,경기도,0.01
2013,10,전라남도,3
2013,10,전라북도,0.01
2013,10,경상남도,0.02
2013,10,충청남도,0.02
2013,10,전라북도,0.1
2013,9,경상북도,0.01
2013,9,경상남도,0.01
2013,9,경상북도,0.1
2013,8,전라남도,0.7
2013,8,전라남도,0.3
2013,8,경상북도,0.1
2013,8,경상북도,0.1
2013,8,강원도,0.3
2013,8,강원도,0.5
2013,8,경상남도,0.02
2013,6,경기도,0.01
2013,6,강원도,0.01
2013,6,경기도,0.1
2013,6,충청북도,0.01
2013,6,강원도,0.02
2013,6,전라남도,0.03
2013,5,경상남도,0.01
2013,5,전라남도,0.2
2013,5,강원도,0.02
2013,5,강원도,0.05
2013,5,경상북도,0.01
2013,5,경상북도,0.01
2013,5,경상북도,0.1
2013,5,강원도,0.02
2013,5,경상북도,0.02
2013,5,경상남도,0.01
2013,5,강원도,0.1
2013,5,경상북도,0.1
2013,5,경상북도,13.8
2013,5,경상북도,0.3
2013,5,경상남도,0.2
2013,5,강원도,0.2
2013,5,강원도,0.01
2013,5,전라남도,0.15
2013,5,충청북도,1
2013,5,강원도,0.1
2013,5,전라남도,0.3
2013,5,전라남도,0.3
2013,5,경상북도,0.06
2013,5,경상북도,0.09
2013,5,강원도,0.5
2013,5,전라남도,1
2013,5,경상남도,0.03
2013,5,경상북도,0.03
2013,5,경상북도,0.3
2013,5,강원도,0.1
2013,4,강원도,0.8
2013,4,강원도,0.07
2013,4,강원도,0.3
2013,4,전라남도,0.1
2013,4,강원도,0.1
2013,4,경상남도,0.2
2013,4,강원도,0.1
2013,4,경상북도,0.01
2013,4,경기도,0.01
2013,4,전라북도,0.01
2013,4,충청남도,0.2
2013,4,충청북도,2
2013,4,전라남도,0.5
2013,4,경상북도,0.8
2013,4,전라남도,1
2013,4,전라북도,3
2013,4,전라북도,0.2
2013,4,경상북도,0.03
2013,4,경상북도,0.1
2013,4,충청남도,0.05
2013,4,충청남도,0.9
2013,4,충청남도,0.01
2013,4,충청남도,7
2013,4,전라남도,0.3
2013,4,경상남도,0.4
2013,4,경상북도,0.09
2013,4,전라북도,0.3
2013,4,충청남도,0.1
2013,4,충청남도,0.05
2013,4,충청남도,0.2
2013,4,경상북도,0.01
2013,4,경기도,0.4
2013,4,경기도,0.3
2013,4,경상북도,0.01
2013,4,경상남도,0.16
2013,4,충청북도,0.02
2013,4,전라북도,0.03
2013,4,충청남도,0.05
2013,4,경상남도,0.01
2013,4,경상남도,0.01
2013,4,전라북도,0.1
2013,4,전라북도,0.03
2013,4,충청남도,0.3
2013,4,경상북도,0.01
2013,4,전라남도,0.5
2013,4,전라남도,1.5
2013,4,경상남도,0.2
2013,4,전라남도,1
2013,4,경상북도,0.02
2013,4,충청북도,0.01
2013,4,전라남도,0.8
2013,4,경상북도,0.01
2013,4,충청남도,0.1
2013,4,전라남도,0.1
2013,4,경상북도,0.3
2013,4,경상남도,0.02
2013,4,경상남도,0.02
2013,4,충청남도,0.2
2013,4,충청남도,0.15
2013,4,경상남도,0.01
2013,4,전라남도,0.5
2013,4,경상남도,0.03
2013,4,전라남도,0.2
2013,4,전라북도,0.01
2013,4,강원도,0.01
2013,4,경상북도,0.1
2013,4,전라북도,0.03
2013,4,전라남도,0.05
2013,4,경상남도,0.16
2013,3,전라남도,0.1
2013,3,경기도,0.03
2013,3,전라남도,1
2013,3,경상남도,0.01
2013,3,경기도,0.3
2013,3,전라북도,0.05
2013,3,경상남도,1
2013,3,경상북도,0.1
2013,3,충청북도,0.1
2013,3,경기도,0.9
2013,3,경상남도,0.01
2013,3,경기도,0.1
2013,3,전라북도,0.2
2013,3,경상남도,0.01
2013,3,경상남도,0.03
2013,3,강원도,0.02
2013,3,경기도,0.05
2013,3,전라남도,0.3
2013,3,강원도,0.1
2013,3,강원도,4
2013,3,충청남도,0.1
2013,3,전라남도,0.03
2013,3,충청북도,0.1
2013,3,경상남도,0.04
2013,3,경상북도,0.05
2013,3,전라북도,0.2
2013,3,전라북도,0.01
2013,3,경상북도,0.3
2013,3,전라남도,0.1
2013,3,강원도,0.1
2013,3,전라남도,0.3
2013,3,경기도,0.2
2013,3,전라남도,0.05
2013,3,경상북도,0.2
2013,3,충청북도,0.02
2013,3,전라북도,0.02
2013,3,전라북도,0.02
2013,3,충청남도,0.1
2013,3,전라북도,0.05
2013,3,경상북도,0.15
2013,3,충청북도,0.1
2013,3,경상남도,0.01
2013,3,전라남도,1
2013,3,경상남도,0.02
2013,3,강원도,0.2
2013,3,전라북도,0.02
2013,3,충청북도,0.2
2013,3,전라남도,0.2
2013,3,전라북도,0.3
2013,3,전라남도,0.2
2013,3,전라북도,0.01
2013,3,전라남도,0.1
2013,3,전라남도,0.3
2013,3,강원도,0.1
2013,3,경상남도,0.1
2013,3,경상북도,1
2013,3,전라남도,0.3
2013,3,전라남도,0.8
2013,3,경기도,0.03
2013,3,경상북도,1
2013,3,경상남도,10
2013,3,충청남도,0.2
2013,3,전라북도,0.3
2013,3,경상북도,280
2013,3,충청북도,0.5
2013,3,경상남도,10
2013,3,충청남도,5
2013,3,경상북도,3
2013,3,경상북도,15
2013,3,경상북도,79
2013,3,전라남도,0.2
2013,3,경상남도,0.6
2013,3,전라남도,0.2
2013,3,전라남도,0.3
2013,3,전라북도,2.4
2013,3,충청남도,2
2013,3,경상북도,33.2
2013,3,경상북도,0.03
2013,3,전라북도,0.3
2013,3,경상남도,0.05
2013,3,강원도,0.3
2013,3,경상남도,0.6
2013,3,경상북도,5
2013,3,충청남도,2
2013,3,전라북도,2.2
2013,3,제주,1
2013,3,전라북도,0.2
2013,3,전라북도,0.5
2013,3,경상북도,0.1
2013,3,강원도,1
2013,3,경상북도,0.01
2013,3,전라북도,1
2013,3,경상북도,0.01
2013,3,충청남도,0.5
2013,3,전라북도,0.5
2013,3,강원도,0.05
2013,3,경상북도,0.01
2013,3,전라남도,0.8
2013,3,전라남도,0.1
2013,3,충청남도,0.5
2013,3,전라남도,1
2013,3,경상남도,0.2
2013,3,경상북도,0.8
2013,3,전라남도,1
2013,3,경상북도,0.1
2013,3,경상남도,0.02
2013,3,경상남도,0.4
2013,3,경상북도,0.06
2013,3,전라남도,0.5
2013,3,경상남도,0.03
2013,3,경상남도,0.01
2013,3,경상남도,0.05
2013,3,강원도,0.2
2013,2,충청북도,0.01
2013,2,전라남도,1
2013,2,전라남도,1
2013,2,전라북도,0.1
2013,2,충청북도,0.3
2013,2,충청남도,0.2
2013,2,전라남도,6
2013,2,전라남도,1
2013,2,전라남도,2
2013,2,강원도,0.02
2013,2,경상남도,0.1
2013,2,경상남도,0.3
2013,2,충청북도,0.1
2013,2,경상남도,0.1
2013,2,경상남도,1
2013,2,전라남도,0.5
2013,2,경상북도,1
2013,2,충청남도,0.05
2013,2,경상남도,0.5
2013,2,경상남도,0.1
2013,2,경상남도,0.01
2013,2,경상북도,0.3
2013,2,경상북도,0.02
2013,2,충청남도,0.03
2013,2,경상북도,0.01
2013,2,경상남도,0.3
2013,2,충청남도,0.3
2013,2,경상남도,0.1
2013,2,경상북도,0.1
2013,2,경상남도,0.1
2013,1,경상북도,0.05
2013,1,경상북도,0.1
2013,1,경상남도,0.01
2013,1,강원도,0.1
2013,1,전라남도,0.3
2013,1,제주,0.5
2013,1,전라남도,0.3
