지점,지점명,년월,SPI3,SPI6
152,울산,2015-01,0.37338709677419357,1.1473225806451612
152,울산,2015-02,-0.33382142857142855,0.4049642857142857
152,울산,2015-03,-0.7643225806451612,0.15606451612903227
152,울산,2015-04,-0.15973333333333334,0.1337
152,울산,2015-05,0.05890322580645161,-0.12061290322580645
152,울산,2015-06,-0.3984666666666667,-0.715
152,울산,2015-07,-0.634483870967742,-0.7039032258064517
152,울산,2015-08,-1.1469677419354838,-0.9269354838709677
152,울산,2015-09,-0.6641333333333334,-0.7721333333333333
152,울산,2015-10,-0.5552258064516129,-0.9824516129032258
152,울산,2015-11,0.0005333333333333348,-0.9833666666666667
152,울산,2015-12,0.46116129032258063,-0.44767741935483873
152,울산,2016-01,0.9258709677419354,-0.2849032258064516
152,울산,2016-02,1.0213214285714285,0.3458571428571428
152,울산,2016-03,0.7399032258064516,0.7393548387096773
152,울산,2016-04,1.1967999999999999,1.2930666666666668
152,울산,2016-05,1.2347741935483871,1.3107741935483872
152,울산,2016-06,0.22943333333333332,0.4770333333333333
152,울산,2016-07,-0.36429032258064514,0.22329032258064516
152,울산,2016-08,-0.8299677419354838,-0.1726774193548387
152,울산,2016-09,-0.06916666666666667,0.07396666666666667
152,울산,2016-10,1.249516129032258,0.8894838709677418
152,울산,2016-11,1.9317,0.9959666666666666
152,울산,2016-12,2.5556451612903226,1.2863870967741935
152,울산,2017-01,1.3343870967741935,1.6445806451612903
152,울산,2017-02,0.9048214285714286,2.188357142857143
152,울산,2017-03,-0.0655483870967742,2.5421612903225808
152,울산,2017-04,-0.6987666666666666,0.5161333333333333
152,울산,2017-05,-0.977516129032258,-0.22270967741935482
152,울산,2017-06,-1.4106999999999998,-1.2597333333333334
152,울산,2017-07,-2.375774193548387,-2.752290322580645
152,울산,2017-08,-2.244322580645161,-2.648774193548387
152,울산,2017-09,-1.5128666666666668,-2.4026
152,울산,2017-10,-0.5891935483870968,-2.3234193548387094
152,울산,2017-11,-0.4199,-2.1369333333333334
152,울산,2017-12,-0.6207419354838709,-1.6293548387096775
152,울산,2018-01,-1.3778064516129034,-0.9590645161290322
152,울산,2018-02,-0.9712500000000001,-0.809
152,울산,2018-03,0.9737741935483871,0.06141935483870968
152,울산,2018-04,1.2705,0.25816666666666666
152,울산,2018-05,1.3806451612903226,0.6391935483870969
152,울산,2018-06,0.05606666666666667,0.5148333333333334
152,울산,2018-07,0.08325806451612904,0.5823225806451613
152,울산,2018-08,-0.35812903225806453,0.20964516129032257
152,울산,2018-09,-0.008666666666666666,0.01746666666666667
152,울산,2018-10,0.4126666666666667,0.3495483870967742
152,울산,2018-11,0.9429333333333333,0.38526666666666665
152,울산,2018-12,1.2584516129032257,0.48748387096774193
152,울산,2019-01,-0.0902258064516129,0.4488064516129032
152,울산,2019-02,-0.3411071428571429,0.9205357142857142
152,울산,2019-03,-0.6058064516129033,0.8674193548387097
152,울산,2019-04,-0.9410000000000001,-0.7083333333333334
152,울산,2019-05,-1.2183870967741937,-1.0777419354838709
152,울산,2019-06,-0.939,-1.139
152,울산,2019-07,0.058064516129032254,-0.33548387096774196
152,울산,2019-08,0.4309677419354839,-0.03612903225806452
152,울산,2019-09,0.384,-0.01633333333333334
152,울산,2019-10,1.1138709677419356,0.9638709677419356
152,울산,2019-11,1.195,1.1039999999999999
152,울산,2019-12,1.8261290322580646,1.2035483870967743
152,울산,2020-01,0.9051612903225806,1.242258064516129
152,울산,2020-02,2.009655172413793,1.7872413793103448
152,울산,2020-03,1.9425806451612904,2.4993548387096776
152,울산,2020-04,1.0686666666666667,1.214
152,울산,2020-05,-0.7809677419354839,0.8780645161290322
152,울산,2020-06,-1.035,0.384
152,울산,2020-07,0.4096774193548387,0.7835483870967742
152,울산,2020-08,1.2883870967741935,0.9574193548387097
152,울산,2020-09,1.4343333333333335,1.0070000000000001
152,울산,2020-10,0.7070967741935483,0.8525806451612903
152,울산,2020-11,-0.026000000000000002,0.9306666666666668
152,울산,2020-12,-1.1316129032258064,1.0122580645161292
152,울산,2021-01,-0.8506451612903226,0.4916129032258065
152,울산,2021-02,-0.47714285714285715,-0.2725
152,울산,2021-03,0.5319354838709677,-0.6158064516129033
152,울산,2021-04,0.9503333333333334,0.19266666666666668
152,울산,2021-05,0.47677419354838707,0.06419354838709677
152,울산,2021-06,0.07733333333333334,0.251
152,울산,2021-07,-0.2619354838709677,0.11645161290322582
152,울산,2021-08,0.14483870967741935,0.2503225806451613
152,울산,2021-09,0.49466666666666664,0.42066666666666663
152,울산,2021-10,0.5496774193548387,0.2509677419354839
152,울산,2021-11,0.3476666666666667,0.3453333333333333
152,울산,2021-12,-0.22193548387096773,0.30193548387096775
152,울산,2022-01,-0.6603225806451613,0.3570967741935484
152,울산,2022-02,-1.3829629629629627,0.0074074074074073895
152,울산,2022-03,-2.55,-1.2606451612903224
152,울산,2022-04,-1.9863333333333333,-1.8913333333333333
152,울산,2022-05,-1.4287096774193548,-1.832258064516129
152,울산,2022-06,-1.041,-1.9163333333333334
152,울산,2022-07,-1.0809677419354837,-1.7677419354838708
152,울산,2022-08,-1.2014285714285715,-1.6621428571428571
152,울산,2022-09,-0.2982758620689655,-0.7393103448275863
